In time 274:	250 flows created	0 flows accepted	2262 group accepted	250 flows refused	0 flows deleted	60630 in switches	
In time 275:	246 flows created	0 flows accepted	2262 group accepted	246 flows refused	0 flows deleted	60630 in switches	
In time 276:	245 flows created	0 flows accepted	2262 group accepted	245 flows refused	0 flows deleted	60630 in switches	
In time 277:	246 flows created	0 flows accepted	2262 group accepted	246 flows refused	0 flows deleted	60630 in switches	
In time 278:	243 flows created	0 flows accepted	2262 group accepted	243 flows refused	0 flows deleted	60630 in switches	
In time 279:	250 flows created	0 flows accepted	2262 group accepted	250 flows refused	0 flows deleted	60630 in switches	
In time 280:	249 flows created	0 flows accepted	2262 group accepted	249 flows refused	0 flows deleted	60630 in switches	
In time 281:	247 flows created	0 flows accepted	2262 group accepted	247 flows refused	0 flows deleted	60630 in switches	
In time 282:	250 flows created	0 flows accepted	2262 group accepted	250 flows refused	0 flows deleted	60630 in switches	
In time 283:	251 flows created	0 flows accepted	2262 group accepted	251 flows refused	0 flows deleted	60630 in switches	
In time 284:	250 flows created	0 flows accepted	2262 group accepted	250 flows refused	0 flows deleted	60630 in switches	
In time 285:	245 flows created	0 flows accepted	2262 group accepted	245 flows refused	0 flows deleted	60630 in switches	
In time 286:	249 flows created	0 flows accepted	2262 group accepted	249 flows refused	0 flows deleted	60630 in switches	
In time 287:	249 flows created	0 flows accepted	2262 group accepted	249 flows refused	0 flows deleted	60630 in switches	
In time 288:	251 flows created	0 flows accepted	2262 group accepted	251 flows refused	0 flows deleted	60630 in switches	
In time 289:	249 flows created	0 flows accepted	2262 group accepted	249 flows refused	0 flows deleted	60630 in switches	
In time 290:	247 flows created	0 flows accepted	2262 group accepted	247 flows refused	0 flows deleted	60630 in switches	
In time 291:	247 flows created	0 flows accepted	2262 group accepted	247 flows refused	0 flows deleted	60630 in switches	
In time 292:	246 flows created	0 flows accepted	2262 group accepted	246 flows refused	0 flows deleted	60630 in switches	
In time 293:	249 flows created	1 flows accepted	2263 group accepted	248 flows refused	0 flows deleted	60646 in switches	
In time 294:	249 flows created	0 flows accepted	2263 group accepted	249 flows refused	0 flows deleted	60646 in switches	
In time 295:	245 flows created	0 flows accepted	2263 group accepted	245 flows refused	0 flows deleted	60646 in switches	
In time 296:	251 flows created	0 flows accepted	2263 group accepted	251 flows refused	0 flows deleted	60646 in switches	
In time 297:	248 flows created	0 flows accepted	2263 group accepted	248 flows refused	0 flows deleted	60646 in switches	
In time 298:	243 flows created	0 flows accepted	2263 group accepted	243 flows refused	0 flows deleted	60646 in switches	
In time 299:	241 flows created	0 flows accepted	2263 group accepted	241 flows refused	0 flows deleted	60646 in switches	
In time 300:	249 flows created	0 flows accepted	2263 group accepted	249 flows refused	0 flows deleted	60646 in switches	
In time 301:	244 flows created	0 flows accepted	2263 group accepted	244 flows refused	0 flows deleted	60646 in switches	
In time 302:	247 flows created	0 flows accepted	2263 group accepted	247 flows refused	0 flows deleted	60646 in switches	
In time 303:	244 flows created	0 flows accepted	2263 group accepted	244 flows refused	0 flows deleted	60646 in switches	
In time 304:	251 flows created	0 flows accepted	2263 group accepted	251 flows refused	0 flows deleted	60646 in switches	
In time 305:	249 flows created	0 flows accepted	2263 group accepted	249 flows refused	0 flows deleted	60646 in switches	
In time 306:	247 flows created	0 flows accepted	2263 group accepted	247 flows refused	0 flows deleted	60646 in switches	
In time 307:	250 flows created	0 flows accepted	2263 group accepted	250 flows refused	0 flows deleted	60646 in switches	
In time 308:	250 flows created	0 flows accepted	2263 group accepted	250 flows refused	0 flows deleted	60646 in switches	
In time 309:	242 flows created	0 flows accepted	2263 group accepted	242 flows refused	0 flows deleted	60646 in switches	
In time 310:	247 flows created	0 flows accepted	2263 group accepted	247 flows refused	0 flows deleted	60646 in switches	
In time 311:	247 flows created	0 flows accepted	2263 group accepted	247 flows refused	0 flows deleted	60646 in switches	
In time 312:	250 flows created	0 flows accepted	2263 group accepted	250 flows refused	0 flows deleted	60646 in switches	
In time 313:	242 flows created	0 flows accepted	2263 group accepted	242 flows refused	0 flows deleted	60646 in switches	
In time 314:	247 flows created	0 flows accepted	2263 group accepted	247 flows refused	0 flows deleted	60646 in switches	
In time 315:	248 flows created	0 flows accepted	2263 group accepted	248 flows refused	0 flows deleted	60646 in switches	
In time 316:	244 flows created	0 flows accepted	2263 group accepted	244 flows refused	0 flows deleted	60646 in switches	
In time 317:	244 flows created	0 flows accepted	2263 group accepted	244 flows refused	0 flows deleted	60646 in switches	
In time 318:	248 flows created	0 flows accepted	2263 group accepted	248 flows refused	0 flows deleted	60646 in switches	
In time 319:	248 flows created	0 flows accepted	2263 group accepted	248 flows refused	0 flows deleted	60646 in switches	
In time 320:	245 flows created	0 flows accepted	2263 group accepted	245 flows refused	0 flows deleted	60646 in switches	
In time 321:	247 flows created	0 flows accepted	2263 group accepted	247 flows refused	0 flows deleted	60646 in switches	
In time 322:	241 flows created	0 flows accepted	2263 group accepted	241 flows refused	0 flows deleted	60646 in switches	
In time 323:	246 flows created	1 flows accepted	2264 group accepted	245 flows refused	0 flows deleted	60655 in switches	
In time 324:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 325:	244 flows created	0 flows accepted	2264 group accepted	244 flows refused	0 flows deleted	60655 in switches	
In time 326:	247 flows created	0 flows accepted	2264 group accepted	247 flows refused	0 flows deleted	60655 in switches	
In time 327:	251 flows created	0 flows accepted	2264 group accepted	251 flows refused	0 flows deleted	60655 in switches	
In time 328:	251 flows created	0 flows accepted	2264 group accepted	251 flows refused	0 flows deleted	60655 in switches	
In time 329:	243 flows created	0 flows accepted	2264 group accepted	243 flows refused	0 flows deleted	60655 in switches	
In time 330:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 331:	248 flows created	0 flows accepted	2264 group accepted	248 flows refused	0 flows deleted	60655 in switches	
In time 332:	247 flows created	0 flows accepted	2264 group accepted	247 flows refused	0 flows deleted	60655 in switches	
In time 333:	247 flows created	0 flows accepted	2264 group accepted	247 flows refused	0 flows deleted	60655 in switches	
In time 334:	248 flows created	0 flows accepted	2264 group accepted	248 flows refused	0 flows deleted	60655 in switches	
In time 335:	244 flows created	0 flows accepted	2264 group accepted	244 flows refused	0 flows deleted	60655 in switches	
In time 336:	242 flows created	0 flows accepted	2264 group accepted	242 flows refused	0 flows deleted	60655 in switches	
In time 337:	248 flows created	0 flows accepted	2264 group accepted	248 flows refused	0 flows deleted	60655 in switches	
In time 338:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 339:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 340:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 341:	245 flows created	0 flows accepted	2264 group accepted	245 flows refused	0 flows deleted	60655 in switches	
In time 342:	240 flows created	0 flows accepted	2264 group accepted	240 flows refused	0 flows deleted	60655 in switches	
In time 343:	244 flows created	0 flows accepted	2264 group accepted	244 flows refused	0 flows deleted	60655 in switches	
In time 344:	244 flows created	0 flows accepted	2264 group accepted	244 flows refused	0 flows deleted	60655 in switches	
In time 345:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 346:	247 flows created	0 flows accepted	2264 group accepted	247 flows refused	0 flows deleted	60655 in switches	
In time 347:	244 flows created	0 flows accepted	2264 group accepted	244 flows refused	0 flows deleted	60655 in switches	
In time 348:	246 flows created	0 flows accepted	2264 group accepted	246 flows refused	0 flows deleted	60655 in switches	
In time 349:	247 flows created	0 flows accepted	2264 group accepted	247 flows refused	0 flows deleted	60655 in switches	
In time 350:	245 flows created	0 flows accepted	2264 group accepted	245 flows refused	0 flows deleted	60655 in switches	
In time 351:	239 flows created	0 flows accepted	2264 group accepted	239 flows refused	0 flows deleted	60655 in switches	
In time 352:	245 flows created	0 flows accepted	2264 group accepted	245 flows refused	0 flows deleted	60655 in switches	
In time 353:	242 flows created	0 flows accepted	2264 group accepted	242 flows refused	0 flows deleted	60655 in switches	
In time 354:	243 flows created	0 flows accepted	2264 group accepted	243 flows refused	0 flows deleted	60655 in switches	
In time 355:	246 flows created	1 flows accepted	2265 group accepted	245 flows refused	0 flows deleted	60658 in switches	
In time 356:	250 flows created	0 flows accepted	2265 group accepted	250 flows refused	0 flows deleted	60658 in switches	
In time 357:	246 flows created	0 flows accepted	2265 group accepted	246 flows refused	0 flows deleted	60658 in switches	
In time 358:	248 flows created	0 flows accepted	2265 group accepted	248 flows refused	0 flows deleted	60658 in switches	
In time 359:	247 flows created	0 flows accepted	2265 group accepted	247 flows refused	0 flows deleted	60658 in switches	
In time 360:	246 flows created	0 flows accepted	2265 group accepted	246 flows refused	0 flows deleted	60658 in switches	
In time 361:	247 flows created	0 flows accepted	2265 group accepted	247 flows refused	0 flows deleted	60658 in switches	
In time 362:	243 flows created	0 flows accepted	2265 group accepted	243 flows refused	0 flows deleted	60658 in switches	
In time 363:	246 flows created	0 flows accepted	2265 group accepted	246 flows refused	0 flows deleted	60658 in switches	
In time 364:	250 flows created	0 flows accepted	2265 group accepted	250 flows refused	0 flows deleted	60658 in switches	
In time 365:	245 flows created	0 flows accepted	2265 group accepted	245 flows refused	0 flows deleted	60658 in switches	
In time 366:	247 flows created	0 flows accepted	2265 group accepted	247 flows refused	0 flows deleted	60658 in switches	
In time 367:	249 flows created	0 flows accepted	2265 group accepted	249 flows refused	0 flows deleted	60658 in switches	
In time 368:	247 flows created	0 flows accepted	2265 group accepted	247 flows refused	0 flows deleted	60658 in switches	
In time 369:	240 flows created	1 flows accepted	2266 group accepted	239 flows refused	0 flows deleted	60670 in switches	
In time 370:	249 flows created	0 flows accepted	2266 group accepted	249 flows refused	0 flows deleted	60670 in switches	
In time 371:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 372:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 373:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 374:	250 flows created	0 flows accepted	2266 group accepted	250 flows refused	0 flows deleted	60670 in switches	
In time 375:	251 flows created	0 flows accepted	2266 group accepted	251 flows refused	0 flows deleted	60670 in switches	
In time 376:	250 flows created	0 flows accepted	2266 group accepted	250 flows refused	0 flows deleted	60670 in switches	
In time 377:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 378:	247 flows created	0 flows accepted	2266 group accepted	247 flows refused	0 flows deleted	60670 in switches	
In time 379:	249 flows created	0 flows accepted	2266 group accepted	249 flows refused	0 flows deleted	60670 in switches	
In time 380:	247 flows created	0 flows accepted	2266 group accepted	247 flows refused	0 flows deleted	60670 in switches	
In time 381:	248 flows created	0 flows accepted	2266 group accepted	248 flows refused	0 flows deleted	60670 in switches	
In time 382:	243 flows created	0 flows accepted	2266 group accepted	243 flows refused	0 flows deleted	60670 in switches	
In time 383:	248 flows created	0 flows accepted	2266 group accepted	248 flows refused	0 flows deleted	60670 in switches	
In time 384:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 385:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 386:	246 flows created	0 flows accepted	2266 group accepted	246 flows refused	0 flows deleted	60670 in switches	
In time 387:	243 flows created	0 flows accepted	2266 group accepted	243 flows refused	0 flows deleted	60670 in switches	
In time 388:	248 flows created	0 flows accepted	2266 group accepted	248 flows refused	0 flows deleted	60670 in switches	
In time 389:	248 flows created	1 flows accepted	2267 group accepted	247 flows refused	0 flows deleted	60685 in switches	
In time 390:	246 flows created	0 flows accepted	2267 group accepted	246 flows refused	0 flows deleted	60685 in switches	
In time 391:	247 flows created	0 flows accepted	2267 group accepted	247 flows refused	0 flows deleted	60685 in switches	
In time 392:	244 flows created	0 flows accepted	2267 group accepted	244 flows refused	0 flows deleted	60685 in switches	
In time 393:	242 flows created	0 flows accepted	2267 group accepted	242 flows refused	0 flows deleted	60685 in switches	
In time 394:	244 flows created	0 flows accepted	2267 group accepted	244 flows refused	0 flows deleted	60685 in switches	
In time 395:	252 flows created	0 flows accepted	2267 group accepted	252 flows refused	0 flows deleted	60685 in switches	
In time 396:	251 flows created	0 flows accepted	2267 group accepted	251 flows refused	0 flows deleted	60685 in switches	
In time 397:	247 flows created	0 flows accepted	2267 group accepted	247 flows refused	0 flows deleted	60685 in switches	
In time 398:	247 flows created	0 flows accepted	2267 group accepted	247 flows refused	0 flows deleted	60685 in switches	
In time 399:	247 flows created	0 flows accepted	2267 group accepted	247 flows refused	0 flows deleted	60685 in switches	
In time 400:	248 flows created	0 flows accepted	2267 group accepted	248 flows refused	0 flows deleted	60685 in switches	
In time 401:	248 flows created	0 flows accepted	2267 group accepted	248 flows refused	0 flows deleted	60685 in switches	
In time 402:	243 flows created	0 flows accepted	2267 group accepted	243 flows refused	0 flows deleted	60685 in switches	
In time 403:	250 flows created	0 flows accepted	2267 group accepted	250 flows refused	0 flows deleted	60685 in switches	
In time 404:	249 flows created	0 flows accepted	2267 group accepted	249 flows refused	0 flows deleted	60685 in switches	
In time 405:	117 flows created	0 flows accepted	2267 group accepted	117 flows refused	0 flows deleted	60685 in switches	

Control message is 60685
