In time 86:	249 flows created	0 flows accepted	2132 group accepted	249 flows refused	0 flows deleted	58567 in switches	
In time 87:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
In time 88:	245 flows created	0 flows accepted	2132 group accepted	245 flows refused	0 flows deleted	58567 in switches	
In time 89:	248 flows created	0 flows accepted	2132 group accepted	248 flows refused	0 flows deleted	58567 in switches	
In time 90:	243 flows created	0 flows accepted	2132 group accepted	243 flows refused	0 flows deleted	58567 in switches	
In time 91:	241 flows created	0 flows accepted	2132 group accepted	241 flows refused	0 flows deleted	58567 in switches	
In time 92:	250 flows created	0 flows accepted	2132 group accepted	250 flows refused	0 flows deleted	58567 in switches	
In time 93:	249 flows created	0 flows accepted	2132 group accepted	249 flows refused	0 flows deleted	58567 in switches	
In time 94:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
In time 95:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
In time 96:	247 flows created	0 flows accepted	2132 group accepted	247 flows refused	0 flows deleted	58567 in switches	
In time 97:	247 flows created	0 flows accepted	2132 group accepted	247 flows refused	0 flows deleted	58567 in switches	
In time 98:	248 flows created	0 flows accepted	2132 group accepted	248 flows refused	0 flows deleted	58567 in switches	
In time 99:	248 flows created	0 flows accepted	2132 group accepted	248 flows refused	0 flows deleted	58567 in switches	
In time 100:	243 flows created	2 flows accepted	2134 group accepted	241 flows refused	0 flows deleted	58578 in switches	
In time 101:	245 flows created	3 flows accepted	2137 group accepted	242 flows refused	0 flows deleted	58624 in switches	
In time 102:	242 flows created	2 flows accepted	2139 group accepted	240 flows refused	0 flows deleted	58649 in switches	
In time 103:	249 flows created	3 flows accepted	2142 group accepted	246 flows refused	0 flows deleted	58700 in switches	
In time 104:	241 flows created	3 flows accepted	2145 group accepted	238 flows refused	0 flows deleted	58749 in switches	
In time 105:	248 flows created	4 flows accepted	2149 group accepted	244 flows refused	0 flows deleted	58807 in switches	
In time 106:	248 flows created	1 flows accepted	2150 group accepted	247 flows refused	0 flows deleted	58823 in switches	
In time 107:	246 flows created	2 flows accepted	2152 group accepted	244 flows refused	0 flows deleted	58848 in switches	
In time 108:	247 flows created	3 flows accepted	2155 group accepted	244 flows refused	0 flows deleted	58892 in switches	
In time 109:	248 flows created	1 flows accepted	2156 group accepted	247 flows refused	0 flows deleted	58912 in switches	
In time 110:	253 flows created	0 flows accepted	2156 group accepted	253 flows refused	0 flows deleted	58912 in switches	
In time 111:	246 flows created	1 flows accepted	2157 group accepted	245 flows refused	0 flows deleted	58918 in switches	
In time 112:	246 flows created	4 flows accepted	2161 group accepted	242 flows refused	0 flows deleted	58992 in switches	
In time 113:	249 flows created	4 flows accepted	2165 group accepted	245 flows refused	0 flows deleted	59060 in switches	
In time 114:	244 flows created	2 flows accepted	2167 group accepted	242 flows refused	0 flows deleted	59079 in switches	
In time 115:	249 flows created	3 flows accepted	2170 group accepted	246 flows refused	0 flows deleted	59129 in switches	
In time 116:	243 flows created	2 flows accepted	2172 group accepted	241 flows refused	0 flows deleted	59159 in switches	
In time 117:	244 flows created	1 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 118:	250 flows created	0 flows accepted	2173 group accepted	250 flows refused	0 flows deleted	59173 in switches	
In time 119:	251 flows created	0 flows accepted	2173 group accepted	251 flows refused	0 flows deleted	59173 in switches	
In time 120:	251 flows created	0 flows accepted	2173 group accepted	251 flows refused	0 flows deleted	59173 in switches	
In time 121:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 122:	243 flows created	0 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 123:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 124:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 125:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 126:	243 flows created	0 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 127:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 128:	250 flows created	0 flows accepted	2173 group accepted	250 flows refused	0 flows deleted	59173 in switches	
In time 129:	246 flows created	0 flows accepted	2173 group accepted	246 flows refused	0 flows deleted	59173 in switches	
In time 130:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 131:	243 flows created	0 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 132:	251 flows created	0 flows accepted	2173 group accepted	251 flows refused	0 flows deleted	59173 in switches	
In time 133:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 134:	251 flows created	0 flows accepted	2173 group accepted	251 flows refused	0 flows deleted	59173 in switches	
In time 135:	242 flows created	0 flows accepted	2173 group accepted	242 flows refused	0 flows deleted	59173 in switches	
In time 136:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 137:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 138:	244 flows created	0 flows accepted	2173 group accepted	244 flows refused	0 flows deleted	59173 in switches	
In time 139:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 140:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 141:	249 flows created	0 flows accepted	2173 group accepted	249 flows refused	0 flows deleted	59173 in switches	
In time 142:	251 flows created	0 flows accepted	2173 group accepted	251 flows refused	0 flows deleted	59173 in switches	
In time 143:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 144:	243 flows created	0 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 145:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 146:	248 flows created	0 flows accepted	2173 group accepted	248 flows refused	0 flows deleted	59173 in switches	
In time 147:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 148:	243 flows created	0 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 149:	252 flows created	0 flows accepted	2173 group accepted	252 flows refused	0 flows deleted	59173 in switches	
In time 150:	250 flows created	0 flows accepted	2173 group accepted	250 flows refused	0 flows deleted	59173 in switches	
In time 151:	249 flows created	0 flows accepted	2173 group accepted	249 flows refused	0 flows deleted	59173 in switches	
In time 152:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 153:	245 flows created	0 flows accepted	2173 group accepted	245 flows refused	0 flows deleted	59173 in switches	
In time 154:	244 flows created	0 flows accepted	2173 group accepted	244 flows refused	0 flows deleted	59173 in switches	
In time 155:	243 flows created	0 flows accepted	2173 group accepted	243 flows refused	0 flows deleted	59173 in switches	
In time 156:	248 flows created	0 flows accepted	2173 group accepted	248 flows refused	0 flows deleted	59173 in switches	
In time 157:	250 flows created	0 flows accepted	2173 group accepted	250 flows refused	0 flows deleted	59173 in switches	
In time 158:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 159:	247 flows created	0 flows accepted	2173 group accepted	247 flows refused	0 flows deleted	59173 in switches	
In time 160:	248 flows created	0 flows accepted	2173 group accepted	248 flows refused	0 flows deleted	59173 in switches	
In time 161:	244 flows created	0 flows accepted	2173 group accepted	244 flows refused	0 flows deleted	59173 in switches	
In time 162:	248 flows created	0 flows accepted	2173 group accepted	248 flows refused	0 flows deleted	59173 in switches	
In time 163:	247 flows created	2 flows accepted	2175 group accepted	245 flows refused	0 flows deleted	59190 in switches	
In time 164:	246 flows created	0 flows accepted	2175 group accepted	246 flows refused	0 flows deleted	59190 in switches	
