In time 132:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 133:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 134:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 135:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 136:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 137:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 138:	251 flows created	0 flows accepted	2106 group accepted	251 flows refused	0 flows deleted	62976 in switches	
In time 139:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 140:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 141:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 142:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 143:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 144:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 145:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 146:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 147:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 148:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 149:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 150:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 151:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 152:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 153:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 154:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 155:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 156:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 157:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 158:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 159:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 160:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 161:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 162:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 163:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 164:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 165:	251 flows created	0 flows accepted	2106 group accepted	251 flows refused	0 flows deleted	62976 in switches	
In time 166:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 167:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 168:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 169:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 170:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 171:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 172:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 173:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 174:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 175:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 176:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 177:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 178:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
