490	38	184	4	3000	1
491	184	38	4	3000	1
492	38	185	12	1000	1
493	185	38	12	1000	1
494	38	27	12	1000	1
495	27	38	12	1000	1
496	38	28	12	1000	1
497	28	38	12	1000	1
498	38	31	6	2000	1
499	31	38	6	2000	1
500	38	32	6	2000	1
501	32	38	6	2000	1
502	38	34	6	2000	1
503	34	38	6	2000	1
504	38	36	12	1000	1
505	36	38	12	1000	1
506	38	37	12	1000	1
507	37	38	12	1000	1
508	38	186	6	2000	1
509	186	38	6	2000	1
510	38	187	6	2000	1
511	187	38	6	2000	1
512	38	39	12	1000	1
513	39	38	12	1000	1
514	38	188	12	1000	1
515	188	38	12	1000	1
516	38	41	12	1000	1
517	41	38	12	1000	1
518	38	42	12	1000	1
519	42	38	12	1000	1
520	38	44	12	1000	1
521	44	38	12	1000	1
522	38	189	6	2000	1
523	189	38	6	2000	1
524	38	93	12	1000	1
525	93	38	12	1000	1
526	38	190	6	2000	1
527	190	38	6	2000	1
528	38	45	12	1000	1
529	45	38	12	1000	1
530	38	46	12	1000	1
531	46	38	12	1000	1
532	38	47	12	1000	1
533	47	38	12	1000	1
534	38	191	12	1000	1
535	191	38	12	1000	1
536	38	192	12	1000	1
537	192	38	12	1000	1
538	38	51	12	1000	1
539	51	38	12	1000	1
540	38	53	12	1000	1
541	53	38	12	1000	1
542	38	193	12	1000	1
543	193	38	12	1000	1
544	38	56	12	1000	1
545	56	38	12	1000	1
546	38	57	12	1000	1
547	57	38	12	1000	1
548	38	58	12	1000	1
549	58	38	12	1000	1
550	38	61	12	1000	1
551	61	38	12	1000	1
552	38	65	12	1000	1
553	65	38	12	1000	1
554	38	66	12	1000	1
555	66	38	12	1000	1
556	38	67	12	1000	1
557	67	38	12	1000	1
558	194	41	12	1000	1
559	41	194	12	1000	1
560	195	41	12	1000	1
561	41	195	12	1000	1
562	41	196	6	2000	1
563	196	41	6	2000	1
564	41	13	12	1000	1
565	13	41	12	1000	1
566	41	197	12	1000	1
567	197	41	12	1000	1
568	41	19	12	1000	1
569	19	41	12	1000	1
570	41	20	12	1000	1
571	20	41	12	1000	1
572	41	21	12	1000	1
573	21	41	12	1000	1
574	41	198	12	1000	1
575	198	41	12	1000	1
576	41	22	12	1000	1
577	22	41	12	1000	1
578	41	199	12	1000	1
579	199	41	12	1000	1
580	41	200	12	1000	1
581	200	41	12	1000	1
582	41	183	12	1000	1
583	183	41	12	1000	1
584	41	148	6	2000	1
585	148	41	6	2000	1
586	41	27	12	1000	1
587	27	41	12	1000	1
588	41	28	12	1000	1
589	28	41	12	1000	1
590	41	31	4	3000	1
591	31	41	4	3000	1
592	41	32	6	2000	1
593	32	41	6	2000	1
594	41	33	6	2000	1
595	33	41	6	2000	1
596	41	34	6	2000	1
597	34	41	6	2000	1
598	41	36	12	1000	1
599	36	41	12	1000	1
600	41	37	12	1000	1
601	37	41	12	1000	1
602	41	87	4	3000	1
603	87	41	4	3000	1
604	41	201	6	2000	1
605	201	41	6	2000	1
606	41	39	12	1000	1
607	39	41	12	1000	1
608	41	104	12	1000	1
609	104	41	12	1000	1
610	41	42	12	1000	1
611	42	41	12	1000	1
612	41	43	6	2000	1
613	43	41	6	2000	1
614	41	93	12	1000	1
615	93	41	12	1000	1
616	41	45	12	1000	1
617	45	41	12	1000	1
618	41	47	12	1000	1
619	47	41	12	1000	1
620	41	202	12	1000	1
621	202	41	12	1000	1
622	41	191	12	1000	1
623	191	41	12	1000	1
624	41	203	12	1000	1
625	203	41	12	1000	1
626	41	51	12	1000	1
627	51	41	12	1000	1
628	41	53	12	1000	1
629	53	41	12	1000	1
630	41	180	12	1000	1
631	180	41	12	1000	1
632	41	204	12	1000	1
633	204	41	12	1000	1
634	41	56	12	1000	1
635	56	41	12	1000	1
636	41	169	12	1000	1
637	169	41	12	1000	1
638	41	205	12	1000	1
639	205	41	12	1000	1
640	41	57	12	1000	1
641	57	41	12	1000	1
642	41	58	12	1000	1
643	58	41	12	1000	1
644	41	156	6	2000	1
645	156	41	6	2000	1
646	41	157	12	1000	1
647	157	41	12	1000	1
648	41	61	12	1000	1
649	61	41	12	1000	1
650	41	82	12	1000	1
651	82	41	12	1000	1
652	41	96	12	1000	1
653	96	41	12	1000	1
654	41	64	12	1000	1
655	64	41	12	1000	1
656	41	65	12	1000	1
657	65	41	12	1000	1
658	41	85	12	1000	1
659	85	41	12	1000	1
660	41	66	12	1000	1
661	66	41	12	1000	1
662	41	67	12	1000	1
663	67	41	12	1000	1
664	65	31	12	1000	1
665	31	65	12	1000	1
666	65	32	12	1000	1
667	32	65	12	1000	1
668	65	33	12	1000	1
669	33	65	12	1000	1
670	65	34	12	1000	1
671	34	65	12	1000	1
672	65	36	12	1000	1
673	36	65	12	1000	1
674	65	39	12	1000	1
675	39	65	12	1000	1
676	65	93	12	1000	1
677	93	65	12	1000	1
678	65	47	12	1000	1
679	47	65	12	1000	1
680	65	56	12	1000	1
681	56	65	12	1000	1
682	65	206	6	2000	1
683	206	65	6	2000	1
684	65	67	12	1000	1
685	67	65	12	1000	1
686	161	66	12	1000	1
687	66	161	12	1000	1
688	207	87	12	1000	1
689	87	207	12	1000	1
690	207	70	12	1000	1
691	70	207	12	1000	1
692	132	74	12	1000	1
693	74	132	12	1000	1
694	208	209	12	1000	1
695	209	208	12	1000	1
696	210	211	12	1000	1
697	211	210	12	1000	1
698	211	177	12	1000	1
699	177	211	12	1000	1
700	212	177	12	1000	1
701	177	212	12	1000	1
702	213	177	12	1000	1
703	177	213	12	1000	1
704	200	182	12	1000	1
705	182	200	12	1000	1
706	200	34	12	1000	1
707	34	200	12	1000	1
708	200	59	12	1000	1
709	59	200	12	1000	1
710	200	214	12	1000	1
711	214	200	12	1000	1
712	184	188	12	1000	1
713	188	184	12	1000	1
714	184	43	6	2000	1
715	43	184	6	2000	1
716	175	180	12	1000	1
717	180	175	12	1000	1
718	175	157	12	1000	1
719	157	175	12	1000	1
720	215	31	12	1000	1
721	31	215	12	1000	1
722	215	214	12	1000	1
723	214	215	12	1000	1
724	28	32	12	1000	1
725	32	28	12	1000	1
726	28	34	12	1000	1
727	34	28	12	1000	1
728	28	36	12	1000	1
729	36	28	12	1000	1
730	28	39	12	1000	1
731	39	28	12	1000	1
732	28	47	12	1000	1
733	47	28	12	1000	1
734	28	177	6	2000	1
735	177	28	6	2000	1
736	28	56	12	1000	1
737	56	28	12	1000	1
738	180	32	12	1000	1
739	32	180	12	1000	1
740	180	34	12	1000	1
741	34	180	12	1000	1
742	180	216	12	1000	1
743	216	180	12	1000	1
744	180	217	4	3000	1
745	217	180	4	3000	1
746	180	218	12	1000	1
747	218	180	12	1000	1
748	180	64	12	1000	1
749	64	180	12	1000	1
750	219	66	12	1000	1
751	66	219	12	1000	1
752	85	31	12	1000	1
753	31	85	12	1000	1
754	85	34	12	1000	1
755	34	85	12	1000	1
756	67	32	12	1000	1
757	32	67	12	1000	1
758	67	34	12	1000	1
759	34	67	12	1000	1
760	67	39	12	1000	1
761	39	67	12	1000	1
762	67	47	12	1000	1
763	47	67	12	1000	1
764	67	56	12	1000	1
765	56	67	12	1000	1
766	67	66	12	1000	1
767	66	67	12	1000	1
768	220	221	12	1000	1
769	221	220	12	1000	1
770	113	32	6	2000	1
771	32	113	6	2000	1
772	113	39	12	1000	1
773	39	113	12	1000	1
774	148	60	12	1000	1
775	60	148	12	1000	1
776	31	222	6	2000	1
777	222	31	6	2000	1
778	31	223	6	2000	1
779	223	31	6	2000	1
780	31	224	6	2000	1
781	224	31	6	2000	1
782	31	225	6	2000	1
783	225	31	6	2000	1
784	31	226	6	2000	1
785	226	31	6	2000	1
786	31	227	6	2000	1
787	227	31	6	2000	1
788	31	4	6	2000	1
789	4	31	6	2000	1
790	31	228	6	2000	1
791	228	31	6	2000	1
792	31	229	12	1000	1
793	229	31	12	1000	1
794	31	230	6	2000	1
795	230	31	6	2000	1
796	31	231	6	2000	1
797	231	31	6	2000	1
798	31	6	6	2000	1
799	6	31	6	2000	1
800	31	232	6	2000	1
801	232	31	6	2000	1
802	31	233	12	1000	1
803	233	31	12	1000	1
804	31	234	6	2000	1
805	234	31	6	2000	1
806	31	235	6	2000	1
807	235	31	6	2000	1
808	31	236	12	1000	1
809	236	31	12	1000	1
810	31	237	6	2000	1
811	237	31	6	2000	1
812	31	238	6	2000	1
813	238	31	6	2000	1
814	31	239	6	2000	1
815	239	31	6	2000	1
816	31	13	12	1000	1
817	13	31	12	1000	1
818	31	240	12	1000	1
819	240	31	12	1000	1
820	31	241	12	1000	1
821	241	31	12	1000	1
822	31	15	12	1000	1
823	15	31	12	1000	1
824	31	242	6	2000	1
825	242	31	6	2000	1
826	31	243	4	3000	1
827	243	31	4	3000	1
828	31	244	12	1000	1
829	244	31	12	1000	1
830	31	16	12	1000	1
831	16	31	12	1000	1
832	31	245	6	2000	1
833	245	31	6	2000	1
834	31	246	6	2000	1
835	246	31	6	2000	1
836	31	19	12	1000	1
837	19	31	12	1000	1
838	31	20	12	1000	1
839	20	31	12	1000	1
840	31	247	6	2000	1
841	247	31	6	2000	1
842	31	22	12	1000	1
843	22	31	12	1000	1
844	31	248	12	1000	1
845	248	31	12	1000	1
846	31	199	12	1000	1
847	199	31	12	1000	1
848	31	173	4	3000	1
849	173	31	4	3000	1
850	31	249	12	1000	1
851	249	31	12	1000	1
852	31	250	12	1000	1
853	250	31	12	1000	1
854	31	251	6	2000	1
855	251	31	6	2000	1
856	31	252	6	2000	1
857	252	31	6	2000	1
858	31	185	12	1000	1
859	185	31	12	1000	1
860	31	109	6	2000	1
861	109	31	6	2000	1
862	31	253	6	2000	1
863	253	31	6	2000	1
864	31	27	12	1000	1
865	27	31	12	1000	1
866	31	254	6	2000	1
867	254	31	6	2000	1
868	31	255	4	3000	1
869	255	31	4	3000	1
870	31	256	12	1000	1
871	256	31	12	1000	1
872	31	32	2.4	5000	1
873	32	31	2.4	5000	1
874	31	33	3	4000	1
875	33	31	3	4000	1
876	31	34	2	6000	1
877	34	31	2	6000	1
878	31	35	12	1000	1
879	35	31	12	1000	1
880	31	36	6	2000	1
881	36	31	6	2000	1
882	31	37	6	2000	1
883	37	31	6	2000	1
884	31	186	4	3000	1
885	186	31	4	3000	1
886	31	257	6	2000	1
887	257	31	6	2000	1
888	31	258	12	1000	1
889	258	31	12	1000	1
890	31	39	6	2000	1
891	39	31	6	2000	1
892	31	188	3	4000	1
893	188	31	3	4000	1
894	31	42	6	2000	1
895	42	31	6	2000	1
896	31	43	4	3000	1
897	43	31	4	3000	1
898	31	93	12	1000	1
899	93	31	12	1000	1
900	31	190	3	4000	1
901	190	31	3	4000	1
902	31	46	12	1000	1
903	46	31	12	1000	1
904	31	47	12	1000	1
905	47	31	12	1000	1
906	31	202	12	1000	1
907	202	31	12	1000	1
908	31	191	12	1000	1
909	191	31	12	1000	1
910	31	259	4	3000	1
911	259	31	4	3000	1
912	31	260	4	3000	1
913	260	31	4	3000	1
914	31	261	12	1000	1
915	261	31	12	1000	1
916	31	262	12	1000	1
917	262	31	12	1000	1
918	31	263	6	2000	1
919	263	31	6	2000	1
920	31	264	12	1000	1
921	264	31	12	1000	1
922	31	51	12	1000	1
923	51	31	12	1000	1
924	31	53	12	1000	1
925	53	31	12	1000	1
926	31	54	12	1000	1
927	54	31	12	1000	1
928	31	265	4	3000	1
929	265	31	4	3000	1
930	31	266	6	2000	1
931	266	31	6	2000	1
932	31	57	12	1000	1
933	57	31	12	1000	1
934	31	60	6	2000	1
935	60	31	6	2000	1
936	31	61	12	1000	1
937	61	31	12	1000	1
938	31	170	4	3000	1
939	170	31	4	3000	1
940	31	96	12	1000	1
941	96	31	12	1000	1
942	31	267	6	2000	1
943	267	31	6	2000	1
944	31	63	12	1000	1
945	63	31	12	1000	1
946	31	64	6	2000	1
947	64	31	6	2000	1
948	31	268	4	3000	1
949	268	31	4	3000	1
950	186	269	6	2000	1
951	269	186	6	2000	1
952	186	199	12	1000	1
953	199	186	12	1000	1
954	186	270	12	1000	1
955	270	186	12	1000	1
956	186	168	12	1000	1
957	168	186	12	1000	1
958	186	271	6	2000	1
959	271	186	6	2000	1
960	186	272	6	2000	1
961	272	186	6	2000	1
962	186	273	12	1000	1
963	273	186	12	1000	1
964	186	188	12	1000	1
965	188	186	12	1000	1
966	186	274	6	2000	1
967	274	186	6	2000	1
968	186	190	12	1000	1
969	190	186	12	1000	1
970	186	45	12	1000	1
971	45	186	12	1000	1
972	186	192	12	1000	1
973	192	186	12	1000	1
974	186	275	12	1000	1
975	275	186	12	1000	1
976	11	261	12	1000	1
977	261	11	12	1000	1
978	177	276	6	2000	1
979	276	177	6	2000	1
980	177	277	12	1000	1
981	277	177	12	1000	1
982	72	278	4	3000	1
983	278	72	4	3000	1
984	72	275	12	1000	1
985	275	72	12	1000	1
986	72	279	12	1000	1
987	279	72	12	1000	1
988	72	280	12	1000	1
989	280	72	12	1000	1
990	72	64	6	2000	1
991	64	72	6	2000	1
992	218	32	6	2000	1
993	32	218	6	2000	1
994	218	157	12	1000	1
995	157	218	12	1000	1
996	266	179	12	1000	1
997	179	266	12	1000	1
998	266	281	6	2000	1
999	281	266	6	2000	1
1000	266	282	12	1000	1
1001	282	266	12	1000	1
1002	281	265	6	2000	1
1003	265	281	6	2000	1
1004	281	282	12	1000	1
1005	282	281	12	1000	1
1006	265	283	6	2000	1
1007	283	265	6	2000	1
1008	265	282	12	1000	1
1009	282	265	12	1000	1
1010	216	284	12	1000	1
1011	284	216	12	1000	1
1012	216	32	6	2000	1
1013	32	216	6	2000	1
1014	216	285	6	2000	1
1015	285	216	6	2000	1
1016	216	282	12	1000	1
1017	282	216	12	1000	1
1018	217	286	12	1000	1
1019	286	217	12	1000	1
1020	287	288	12	1000	1
1021	288	287	12	1000	1
1022	287	192	12	1000	1
1023	192	287	12	1000	1
1024	287	280	12	1000	1
1025	280	287	12	1000	1
1026	287	64	12	1000	1
1027	64	287	12	1000	1
1028	289	290	12	1000	1
1029	290	289	12	1000	1
1030	288	190	12	1000	1
1031	190	288	12	1000	1
1032	288	291	12	1000	1
1033	291	288	12	1000	1
1034	288	292	12	1000	1
1035	292	288	12	1000	1
1036	145	293	12	1000	1
1037	293	145	12	1000	1
1038	145	169	12	1000	1
1039	169	145	12	1000	1
1040	294	77	12	1000	1
1041	77	294	12	1000	1
1042	295	34	12	1000	1
1043	34	295	12	1000	1
1044	295	63	12	1000	1
1045	63	295	12	1000	1
1046	96	32	12	1000	1
1047	32	96	12	1000	1
1048	96	34	12	1000	1
1049	34	96	12	1000	1
1050	96	158	12	1000	1
1051	158	96	12	1000	1
1052	96	296	12	1000	1
1053	296	96	12	1000	1
1054	32	297	12	1000	1
1055	297	32	12	1000	1
1056	32	298	6	2000	1
1057	298	32	6	2000	1
1058	32	299	6	2000	1
1059	299	32	6	2000	1
1060	32	300	6	2000	1
1061	300	32	6	2000	1
1062	32	301	6	2000	1
1063	301	32	6	2000	1
1064	32	227	12	1000	1
1065	227	32	12	1000	1
1066	32	302	6	2000	1
1067	302	32	6	2000	1
1068	32	230	12	1000	1
1069	230	32	12	1000	1
1070	32	303	6	2000	1
